X_mm;Y_mm;Z_mm
1.305129702234391686e+02;7.438413361298536586e+01;1.439926994493071044e+00
2.028434221647264337e+02;7.306205973486027005e+01;1.480789415566205802e+00
2.218035309525144214e+02;7.363360222339328232e+01;5.383922472768520429e+00
2.227780001612743206e+02;7.354679615735899745e+01;5.412744508832259882e+00
2.283812029151772265e+02;7.263222098598731691e+01;1.500289307581844866e+00
1.243091404300333664e+02;7.464784535700709966e+01;1.460147349757703550e+00
2.322577354675075583e+02;7.265068511981888832e+01;2.012781841170256047e+00
2.337461384246369107e+02;7.257316819436974242e+01;1.781735343978192665e+00
2.364098448549555656e+02;7.312475100737009370e+01;4.916069557653407252e+00
2.418935050880664619e+02;7.250059469213445595e+01;1.461352010971021631e+00
1.158110786560144589e+02;7.504570137991271395e+01;3.392859828083378382e+00
2.469874091823174354e+02;7.263251532108860431e+01;3.005978257593547198e+00
2.478774304762869463e+02;7.264424829061339040e+01;3.456195501528708025e+00
6.788205271765482962e+01;7.564106069564243739e+01;-4.691247060968437715e-02
7.278709173166460289e+01;7.540658692541217079e+01;8.377289847236293885e-02
9.336601588343916092e+01;7.516810471474602195e+01;-3.085425784263247651e-01
1.228353195183194089e+02;7.478678828162566106e+01;2.376470066810687509e-01
1.918712882648961227e+02;7.439077968903184512e+01;4.065778782561428883e+00
1.303808521848000339e+02;7.502033307244774107e+01;3.503746362918419788e+00
1.953131845610548680e+02;7.362158326612600945e+01;4.156096773421764090e-01
2.007863020613980893e+02;7.357455515955352610e+01;6.389808887599522924e-01
2.074767156261390539e+02;7.415028940910337951e+01;4.157364377526151955e+00
2.084343267423721215e+02;7.411120668012547696e+01;4.038314700279785896e+00
2.122557376409028507e+02;7.402313778151606982e+01;3.911199710593137535e+00
2.143145648779183716e+02;7.394227160293010570e+01;3.671443790192213008e+00
2.137931043986476993e+02;7.327240046059040424e+01;1.940357073400980070e-01
2.258877777218434346e+02;7.374903626014159386e+01;3.663081671252403915e+00
2.267568555373526351e+02;7.309925145059591500e+01;4.066057261893488151e-01
2.278599953094741011e+02;7.304824097042592257e+01;2.387731760015016080e-01
6.916649874298035172e+01;7.603186112206854830e+01;2.924606424745588296e+00
2.284736615440855303e+02;7.301971428640666772e+01;1.446405642282107828e-01
2.291587472624611337e+02;7.303118127467440956e+01;2.615398077497962381e-01
2.345670250735775824e+02;7.290573822898187473e+01;7.752431416096010330e-02
2.353874712741741178e+02;7.291007609150287294e+01;1.693713870134935795e-01
7.578991185740417791e+01;7.563579181006267049e+01;1.800117834841049813e+00
2.357608741107923152e+02;7.289202850582410065e+01;1.085588799177128194e-01
2.362045396647873190e+02;7.291143271707501583e+01;2.456526901595044721e-01
2.368570747608567899e+02;7.289658553010380615e+01;2.249270121586765814e-01
2.373736805892229143e+02;7.288138447991103419e+01;1.908541156711507925e-01
2.421090259031987273e+02;7.270086238435251857e+01;-3.325459489816427472e-01
6.797067592140351167e+01;7.566873954763627808e+01;4.630631762561321363e-01
7.283456897288584742e+01;7.537410840884537322e+01;5.185161810220395573e-01
1.064083598519196698e+02;7.562819613312800016e+01;3.867300109536913943e+00
5.934479709010511783e+01;7.562633937057370304e+01;7.437350239059712376e-01
1.067407252941524547e+02;7.562247063576003825e+01;3.869723187024208588e+00
1.285895669512139534e+02;7.456921343535719870e+01;1.179758649599783382e+00
1.244760188193754260e+02;7.527769823277569117e+01;3.806065646546438419e+00
1.246979622432356081e+02;7.527289493350103555e+01;3.802866664955565579e+00
1.253638509879069574e+02;7.525841098029087561e+01;3.792911085519549808e+00
2.136043086264964685e+01;7.617662194684180577e+01;1.083483789784660756e+00
1.369123506349353363e+02;7.475088840750466090e+01;2.351655968723668888e+00
1.584758869191764745e+02;7.440036991015387002e+01;3.187155327807863703e+00
1.907222716499637158e+02;7.372654597538351595e+01;2.273906361861246950e+00
1.914785940166115950e+02;7.364557866018608934e+01;1.945474953391362671e+00
1.934666178254831266e+02;7.431867649519281827e+01;5.436853054565364829e+00
2.379657366969684631e+02;7.285456591139606530e+01;2.332548892226706805e+00
1.930091708697802915e+02;7.360488700059968892e+01;1.886219523386053032e+00
2.456073856899380132e+02;7.258153536610016943e+01;1.882263522763200969e+00
1.933603614755289470e+02;7.359325998455608442e+01;1.861365518190674528e+00
1.938265769676912100e+02;7.357576290045395240e+01;1.818236095535008534e+00
1.951787542494469108e+02;7.358546721744554020e+01;1.990290639362058522e+00
1.964374730599232635e+02;7.433444613738126350e+01;5.787583940310435437e+00
1.973906933299821844e+02;7.430503605360890163e+01;5.730685029638001637e+00
1.983450525895894430e+02;7.427532789322245321e+01;5.672425699773745222e+00
1.994730084680119262e+02;7.428439042272074744e+01;5.820704925125945728e+00
2.018254316955124068e+02;7.348938859681967983e+01;2.129291548945184687e+00
2.057657733761253667e+02;7.345527411621154101e+01;2.323981269857215093e+00
2.057632555261789378e+02;7.324288465749911836e+01;1.524432378163327106e+00
1.373707792381249817e+02;7.415059590109284215e+01;7.100214236545907553e-01
2.089243454418514148e+02;7.411528953042058276e+01;5.858704244435259945e+00
1.054195438482069846e+02;7.469418811817912740e+01;6.266359214954876355e-01
2.094045929129274555e+02;7.409484247298965442e+01;5.802364969980599696e+00
2.103659492433975515e+02;7.405372246011422988e+01;5.688655259113753360e+00
7.080103339625902947e+01;7.568551367266333330e+01;2.535303100022545220e+00
2.119658874279080862e+02;7.401130014867364082e+01;5.627271836999922172e+00
2.128950656721169992e+02;7.394433733232976635e+01;5.383575013504954043e+00
2.136631549803859116e+02;7.394340562851394338e+01;5.449633166169287612e+00
8.033597337869841226e+01;7.557126680015910836e+01;2.971145230370813017e+00
2.132926221720597368e+02;7.323899233112445017e+01;1.953080555625946291e+00
2.137765556288060225e+02;7.322105631894476119e+01;1.909423068533074641e+00
2.279650877350337055e+02;7.298433726996752569e+01;2.050711155559775900e+00
2.451635956597563393e+02;7.324188448730834011e+01;5.226592632082692091e+00
5.667951445359832263e+01;7.565172759526542734e+01;6.830623752813853589e-01
2.334320894995784670e+02;7.289870755386863266e+01;2.132582984148481131e+00
7.835092318320947413e+01;7.514679092976581387e+01;8.645724033921795004e-02
2.339288200038846526e+02;7.287408137102904959e+01;2.057217491070955973e+00
2.363008041377731274e+02;7.353791603632487295e+01;5.538374537453177204e+00
2.353699601407203943e+02;7.284785905476721268e+01;2.060859628487402340e+00
2.373423854411924765e+02;7.279763504645897854e+01;1.995469652117190629e+00
2.405743597561610159e+02;7.346702830768090564e+01;5.582953114185947641e+00
2.253972052211296102e+02;7.258736256173501999e+01;1.175718726334604947e+00
2.412512652024490478e+02;7.345834628833767965e+01;5.602529545166237135e+00
2.367243923321136663e+02;7.307168542312697923e+01;4.915244026223408724e+00
2.198704902080398824e+02;7.299464582528136702e+01;1.867657394419527161e+00
2.433869884380654014e+02;7.273083341104610611e+01;2.222922690765898324e+00
9.484890902595999762e+01;7.522773771461420722e+01;7.999527477572035972e-01
2.437792643412777238e+02;7.271757707479200405e+01;2.193838354861922024e+00
1.162538059251000107e+02;7.470322566262480279e+01;1.292810985461783302e+00
2.472861205898826142e+02;7.309477450970561563e+01;4.866884155193671013e+00
2.003743251108237189e+02;7.394842434195216185e+01;5.028759897387256039e+00
2.308610992502256920e+02;7.361819198432225164e+01;4.932544000782984384e+00
9.374710395399856111e+01;7.524790740835052816e+01;7.975417123446970624e-01
1.357381163342924140e+02;7.486102545380552442e+01;3.797572595464490330e+00
1.020728782261927705e+02;7.538076201236422946e+01;3.403162647524613060e+00
7.779017190289366113e+01;7.560761110540441621e+01;1.843950845622479795e+00
1.999213942389319527e+02;7.345826139143949263e+01;1.794655629669479557e+00
2.206055880848012123e+02;7.378834004998752505e+01;5.359837992844719068e+00
2.315501929666839089e+02;7.286430505832413473e+01;1.789577372683545997e+00
7.555130028606859582e+01;7.565896385928809309e+01;1.791439211954477084e+00
1.900519125244607039e+02;7.344067568071459107e+01;1.454868225087611711e+00
2.022698333329284708e+02;7.303113045674096782e+01;1.032214897405767218e+00
2.028967209127388003e+02;7.306316795771634531e+01;1.196079443240697593e+00
2.193889152645606657e+02;7.347497620834371901e+01;4.654042842802210700e+00
2.214250658271034240e+02;7.348865634655201973e+01;4.994014416770051312e+00
7.898921593903644123e+01;7.555466009082252299e+01;1.942442687136528567e+00
8.274258191301535703e+01;7.531164436023965436e+01;8.857166453499605296e-01
1.160163105308320155e+02;7.502610240261073216e+01;2.285176998419303995e+00
1.180086996420106686e+02;7.478408392346199207e+01;1.417039366372278231e+00
2.213528173153343914e+02;7.363027268607922338e+01;5.331792455558144184e+00
2.456508880300667670e+02;7.321878031469650239e+01;5.292709187017977435e+00
8.183629029070067418e+01;7.533501484775364077e+01;9.704860861358406421e-01
8.222520354775741680e+01;7.531852548311803730e+01;9.404957368261760431e-01
2.043255272065985082e+02;7.379637967647117591e+01;4.910105635945934743e+00
2.173780027817228699e+02;7.364756208298261697e+01;4.909772689730051987e+00
1.072132506734791804e+02;7.544555213793358917e+01;3.451035359354083010e+00
1.374122458452234525e+02;7.456175932180121890e+01;2.102819326678501799e+00
2.173007204450357222e+02;7.375576238220641301e+01;4.958132458901345352e+00
2.328602450693885260e+02;7.274236257920536275e+01;1.356602517120322204e+00
1.239860448287171977e+02;7.478909506078511527e+01;1.658805831779879503e+00
1.637904692306262575e+02;7.404826136469785069e+01;2.097294060543600569e+00
6.817047550505017739e+01;7.564864823651706160e+01;1.187276738746193328e+00
1.899392294587615595e+02;7.333857082318532150e+01;1.131967554499316631e+00
1.634345870837134385e+02;7.437318466652297388e+01;3.352306140181050775e+00
2.099438835209594174e+02;7.306973136088093668e+01;9.592087027787731257e-01
2.456121553645030247e+02;7.212114333438995573e+01;1.099686555361822027e+00
2.442401278306650454e+02;7.331156002791550463e+01;5.377935364583737332e+00
9.235562933277043385e+01;7.563074798295545520e+01;3.427377954663701765e+00
1.948910322986029371e+02;7.390968177980916209e+01;4.721646352299769589e+00
1.243476320437072928e+02;7.479378773808797121e+01;1.538942862666950129e+00
2.380956728230171962e+02;7.319035432904709637e+01;4.222158817250276641e+00
1.163739004333301494e+02;7.509390334664325906e+01;3.149322280120188555e+00
1.585070076399771324e+02;7.438208588471638905e+01;3.459999406273442712e+00
2.294855553291890544e+02;7.283478356279600519e+01;1.504650076298302830e+00
2.469893169415665852e+02;7.272874661034707344e+01;2.832930517327093778e+00
6.782261806806771176e+01;7.557033003447348563e+01;1.175633251258974887e+00
1.139390338375414444e+02;7.459758952254568953e+01;6.406202273085286336e-01
1.149439327723354438e+02;7.457527733133183290e+01;6.349051195598185426e-01
1.158149932312070121e+02;7.462982658687791115e+01;6.535091071079622838e-01
1.159022649525501976e+02;7.504366397762429131e+01;3.143272186667224410e+00
2.061553484255776709e+02;7.302514382867455822e+01;1.044397244284638759e+00
6.048206078801410257e+01;7.571094308339455381e+01;1.823797009629642085e+00
2.013674740267861978e+02;7.305399484500546237e+01;1.122169203225694911e+00
5.912696128210006918e+01;7.575839844631870790e+01;1.823799803455180113e+00
2.254487332154498063e+02;7.345275498406707015e+01;4.773563744426618349e+00
6.041054857379032939e+01;7.563789305917950401e+01;1.065769449109005951e+00
1.135706082052885222e+02;7.465213468495073812e+01;6.330037337398777275e-01
1.134570657656812216e+02;7.462691948296040323e+01;8.593709574127785800e-01
1.155889236912035898e+02;7.510790020090557562e+01;3.202515002674415800e+00
1.267245593882726240e+02;7.462381171878264752e+01;2.047402559231197294e+00
1.938707563460887684e+02;7.319039281223057003e+01;6.725353038911559000e-01
2.003733794784187978e+02;7.309895914791117377e+01;1.189114593079030113e+00
2.159174650178376282e+02;7.353796213391542835e+01;4.664885331789621503e+00
2.347359560268362202e+02;7.256707330101401965e+01;5.413948224207714155e-01
2.388811009264703671e+02;7.305077751328848024e+01;4.542393533107992987e+00
2.413072551211042196e+02;7.292020584881450418e+01;4.236391573031344393e+00
5.839411807380413677e+01;7.563884474047968354e+01;9.799966627536900177e-01
7.839105953133785931e+01;7.564469146051065707e+01;2.908814274727285820e+00
1.038600776659279177e+02;7.468299232967719092e+01;6.308984968932442872e-01
8.040637624371878189e+01;7.561260381709341516e+01;2.690213913844626159e+00
1.377774221791961793e+02;7.462502740864361783e+01;3.114382322318146379e+00
1.907851501960291500e+02;7.402825316849319393e+01;4.874983661901799437e+00
1.934071595193477435e+02;7.316005277065769974e+01;9.756636334624322338e-01
1.988765811998151491e+02;7.312898664939470450e+01;1.413251803996468992e+00
2.476924859114343178e+02;7.294545862487890986e+01;4.521103947454541583e+00
6.828841940478649519e+01;7.565980891287146903e+01;2.078699491487177031e+00
7.080191110988782555e+01;7.555792892190474674e+01;1.890030799549528462e+00
7.552036334216333557e+01;7.516904284257152824e+01;4.278000332527842065e-01
7.894938585887200588e+01;7.569419642980582807e+01;3.279671858434153986e+00
8.084456168147248434e+01;7.516751715282477164e+01;8.874608641818680921e-01
9.191497651843626215e+01;7.562145066327032339e+01;3.455253383467081996e+00
1.071319821475483565e+02;7.466264071078634856e+01;8.204032522641103720e-01
1.155261393242047916e+02;7.501368772738861423e+01;3.356596985464868510e+00
1.378252342820721879e+02;7.419411065501300584e+01;1.082952222222517191e+00
1.593883906063711606e+02;7.410271286647110855e+01;2.568799801805368599e+00
1.913765972733539229e+02;7.314364465184897313e+01;1.154947297036839959e+00
1.924395027333594612e+02;7.316260561268578044e+01;1.336250797768418819e+00
1.953956165120307844e+02;7.312513753793359683e+01;1.169569920235916216e+00
1.958279649943024765e+02;7.315434257422870701e+01;1.319140398506427392e+00
2.244923348595101800e+02;7.259312213945010228e+01;1.239163516954716604e+00
2.474228197390396815e+02;7.270114327410936994e+01;4.135166862317020353e+00
2.262993997257566434e+02;7.255210881115844757e+01;1.141189148973976719e+00
2.283581706660153827e+02;7.316893478734219514e+01;4.654969525941475617e+00
2.357591024868753777e+02;7.301126099432352134e+01;4.216086613448760012e+00
2.409833829198771014e+02;7.217650022618363437e+01;6.213856218445092949e-01
2.468923092466528715e+02;7.238126235230879502e+01;2.150956244906399473e+00
1.950233737295778269e+02;7.405441662838438788e+01;5.285349758190680980e+00
5.650947123004487338e+01;7.566085601458469512e+01;5.647677293240588314e-01
7.396898117799453587e+01;7.565578410370100926e+01;2.470107925386331171e+00
7.538224128692070281e+01;7.563775802298737005e+01;2.527158801599922899e+00
7.686584843504981279e+01;7.562598490048171129e+01;2.637589803636875008e+00
1.234801652458177870e+02;7.467124481678590087e+01;1.918965318664170194e+00
1.373635193964764767e+02;7.417969555370257240e+01;9.337527785511310352e-01
1.589196016443358985e+02;7.413672494703337179e+01;2.888768275947649844e+00
1.908666745359004153e+02;7.315158766344282526e+01;1.182179927006713926e+00
1.918589788794773767e+02;7.318634834434277536e+01;1.355527902218158776e+00
